weight logl m200 c200 mdstar mdbul mdgas rdstar rdbul rdgas
0.000000000000000000e+00 -9.999999999999999775e+37 6.852604212296320441e-02 6.188860273549039448e-01 2.187059328389563406e-01 1.942663571905317577e-01 9.920516332802886694e-01 2.020512557538975962e-01 6.040723552757885084e-01 7.344103874689451583e-01
0.000000000000000000e+00 -9.999999999999999775e+37 6.441137985024388835e-01 4.893848173448070993e-01 9.163814308097134598e-01 6.789527277763678370e-01 1.640617075206362019e-01 8.404149817275230472e-01 2.063942405768023347e-01 1.896427818893664519e-02
0.000000000000000000e+00 -9.999999999999999775e+37 3.680614059980767960e-01 4.828937785892032375e-01 1.119608217096370595e-01 4.295542708782084107e-01 8.801061223294699420e-01 3.841061153920106719e-01 4.866244963576966676e-01 2.331783235203463978e-01
0.000000000000000000e+00 -9.999999999999999775e+37 9.797296531309549472e-01 1.141562931700462746e-01 4.917841085848130289e-01 6.549302711705821123e-01 7.555097043957248459e-01 2.084752286320493697e-01 5.276312904452802321e-01 4.240861958481445537e-01
0.000000000000000000e+00 -9.999999999999999775e+37 2.493094515743217165e-01 1.502538983669692296e-01 1.312255738516202586e-01 4.284203488331846943e-01 2.073613285838931120e-01 6.601199132990379637e-01 3.605819498132236678e-01 3.360550451452477549e-01
0.000000000000000000e+00 -9.999999999999999775e+37 7.200855504977446975e-01 6.574696258365482215e-01 2.581923141940944966e-03 2.508768880159184533e-01 7.351564623453299419e-02 8.063127507938088190e-01 3.466968506498487868e-01 3.234411018836271801e-01
0.000000000000000000e+00 -9.999999999999999775e+37 6.824277171652112228e-01 1.603658089229355044e-01 3.481310676311597518e-01 9.754150307237636763e-01 1.314177911866887261e-02 9.782429696905257099e-01 4.489359645650347064e-01 6.525400041847234656e-01
0.000000000000000000e+00 -9.999999999999999775e+37 7.299552688075228168e-01 5.054031410266535129e-01 6.521628019149416922e-02 2.246058355412358098e-01 2.221415627961064176e-01 9.534437318908496328e-01 8.767715704723200165e-02 9.559459068277686988e-01
0.000000000000000000e+00 -9.999999999999999775e+37 9.321416252796389523e-01 9.478660251081738597e-02 7.113175209284539058e-02 3.744776939564170570e-01 7.850440911463356652e-01 5.247609179104617549e-01 6.172377758635736456e-01 6.966724885460060523e-01
0.000000000000000000e+00 -9.999999999999999775e+37 9.033769661740834733e-01 1.309615323324601066e-01 3.383568531114629074e-01 1.877833366799552817e-02 2.653118161179660595e-01 3.501093772114123315e-01 1.581670770315060093e-01 7.237928503548929360e-02
0.000000000000000000e+00 -9.999999999999999775e+37 2.767890728322308647e-01 4.288772283020464426e-01 1.723305704211378631e-01 2.529463004506182777e-01 4.791530362789887532e-01 7.598528995918902851e-01 3.228642004804562760e-01 1.245129886866962465e-01
0.000000000000000000e+00 -9.999999999999999775e+37 1.804384303056034700e-01 5.923464140803390565e-01 3.394830132157516944e-01 8.162525215460922912e-01 7.602021779831638071e-01 8.436297499658420573e-01 8.303487250787666696e-02 8.122211430984430658e-01
0.000000000000000000e+00 -9.999999999999999775e+37 8.934886518308752246e-01 8.281910502848777167e-02 7.759249927953275616e-01 7.831127303630603942e-01 5.660371033682249919e-01 9.614242446500625983e-01 3.367504878410781943e-01 1.811842320252169403e-01
0.000000000000000000e+00 -9.999999999999999775e+37 4.501582931032607204e-01 5.526654369115060472e-01 2.497975241637987454e-01 1.391498087109710458e-02 8.426237196722530243e-01 1.734053804875745897e-01 3.169881158848397718e-01 4.542877984346442855e-01
0.000000000000000000e+00 -9.999999999999999775e+37 2.481127885724888626e-01 7.153556333516867261e-01 2.864773138112085560e-01 5.186474291188580832e-01 9.516021270072362315e-01 9.051172388463583074e-01 6.408978088674732732e-01 9.727329564066602430e-01
0.000000000000000000e+00 -9.999999999999999775e+37 1.938664025129024360e-01 1.837486795155137687e-01 1.606985230631037265e-01 1.840696214416434051e-01 9.220713766097270447e-01 5.245368248320485538e-01 4.969929854456993645e-01 5.254276524874961218e-01
0.000000000000000000e+00 -9.999999999999999775e+37 9.769415532107528222e-02 9.562796461398037628e-01 7.260696302822607917e-01 9.542832726719676639e-01 8.089205607320736346e-01 1.010717082589593918e-01 4.844804500074140208e-02 8.066090145710971271e-01
0.000000000000000000e+00 -9.999999999999999775e+37 1.098750574905185129e-01 7.072496123883217356e-01 2.701860894896912502e-01 2.523957409838736288e-01 7.300703663278201860e-01 1.132464005311273336e-01 7.404193653341395454e-02 7.831301520094446911e-01
0.000000000000000000e+00 -9.999999999999999775e+37 5.133020644776769004e-01 6.188896222232975752e-01 3.631086845818709552e-02 6.023368180915688042e-01 2.481864150898603905e-01 1.161113422723223376e-01 3.569594066004465605e-01 7.333092072375360093e-01
0.000000000000000000e+00 -9.999999999999999775e+37 1.774344840295779546e-01 6.961044301018972646e-01 9.891880780447368515e-01 7.127745276174501932e-02 1.661307937920006861e-01 8.223762797335342212e-01 6.736195526525728949e-01 7.979015071340112009e-02
0.000000000000000000e+00 -9.999999999999999775e+37 5.737877678944939275e-01 5.580445985631620198e-01 3.513787420518802440e-01 3.184260929748705671e-01 6.882276813527836712e-01 3.421679576023076708e-01 6.557907925882789923e-01 3.634561319824364256e-01
0.000000000000000000e+00 -9.999999999999999775e+37 4.140195442206809906e-01 4.254715331993791372e-01 9.302084297163835114e-01 1.037369139374176852e-01 9.887731133359277669e-01 9.141202268642252271e-01 5.749434638362505012e-01 8.807368458920810106e-01
0.000000000000000000e+00 -9.999999999999999775e+37 4.355272352456307505e-01 4.838705679629548007e-01 3.617481662973300871e-01 1.549804542980415256e-02 5.219277515748682594e-01 2.263000579908718279e-01 9.267190872568820126e-02 3.010461844936961340e-01
0.000000000000000000e+00 -9.999999999999999775e+37 1.586621198361335416e-01 4.288924521419934521e-01 5.688110567273479967e-01 9.693265893696939584e-01 7.736661913679391267e-01 3.013372039008419545e-01 1.873250190478092936e-02 6.661241233330228440e-01
0.000000000000000000e+00 -9.999999999999999775e+37 3.455810815124344959e-01 8.623318829484644121e-01 1.891715685934147739e-01 4.271579037721766614e-01 8.977686244512176339e-01 7.929104375048769970e-01 9.140185054008241883e-01 1.092634559531096006e-01
0.000000000000000000e+00 -9.999999999999999775e+37 6.244457787039310315e-01 5.535682428639119301e-01 8.836872790379294296e-01 9.155413942013357342e-02 9.304506996958558096e-01 6.484179675616993377e-01 1.110333273137220633e-01 7.019442949838841095e-01
0.000000000000000000e+00 -9.999999999999999775e+37 8.476217125131707553e-01 5.537034852734399326e-01 4.382764054588451641e-01 9.186862496227481412e-01 8.404897817769904078e-01 4.768179684492981352e-01 7.264380024054682972e-01 6.670868753652603456e-02
0.000000000000000000e+00 -9.999999999999999775e+37 1.134176023451786142e-01 7.801764389209483452e-01 7.370744188060673885e-02 5.601161503630094352e-01 3.708825341759252048e-01 5.907526293677658469e-01 5.929986890364553620e-01 2.250888181591714776e-01
0.000000000000000000e+00 -9.999999999999999775e+37 8.799069027094832407e-01 2.996140596970764403e-02 2.221791595342554881e-01 9.572950510777443744e-01 7.981797137953901000e-01 6.496387958364843174e-01 8.015381301440138717e-02 7.953200485514260176e-01
0.000000000000000000e+00 -9.999999999999999775e+37 5.337114088996706140e-01 8.658778633584562900e-02 4.708697567071653545e-01 3.967023755415607367e-01 4.253762611909613911e-01 9.908152380256268765e-01 7.188345189350430209e-01 1.377967657409180369e-01
0.000000000000000000e+00 -9.999999999999999775e+37 6.085313750800458443e-01 6.161450957714661447e-01 4.313551790583166623e-01 7.484646408509119109e-01 6.264422911412299566e-01 1.052248813808598360e-02 2.175657838461217963e-01 2.820301583743886065e-01
0.000000000000000000e+00 -9.999999999999999775e+37 4.397810930781779204e-01 8.659962622525321230e-01 3.386315699179645033e-01 5.953463115017012530e-01 4.919190636502275282e-01 7.685882043392310292e-01 5.038109483896824337e-01 8.717666935214768431e-01
0.000000000000000000e+00 -9.999999999999999775e+37 9.643541796429077051e-01 7.856831272602903260e-01 2.126767455242619675e-01 7.098663081253514529e-01 4.193670101939857009e-01 6.319306847501731106e-01 4.207546110899309522e-01 9.727375244408128507e-01
0.000000000000000000e+00 -9.999999999999999775e+37 4.217037556147674726e-01 2.217189928323493042e-02 6.594583417128224712e-01 9.129166981196388253e-01 9.489597359271337851e-01 8.388009366509726616e-01 8.921648561939191646e-01 2.094128399540051699e-01
0.000000000000000000e+00 -9.999999999999999775e+37 9.389251512000978961e-01 5.846044148415685537e-01 9.496983279082005236e-01 8.189769264986812569e-02 7.976693027512571366e-02 8.263700615698381657e-01 4.179527945635480579e-01 4.337494818821441278e-02
0.000000000000000000e+00 -9.999999999999999775e+37 8.617041216850264140e-01 6.035143048208032601e-01 1.689594942214106554e-01 9.572154349947383789e-01 2.681757017420438594e-01 5.539364055626030403e-01 7.521202415488104087e-02 7.721211783846335663e-01
0.000000000000000000e+00 -9.999999999999999775e+37 4.674579568435477395e-02 3.442749171718773038e-01 9.305423844213966955e-02 5.636381200838601613e-01 5.497294258874614314e-01 9.775663299913532889e-01 4.288105858087466471e-01 3.418303624164747978e-01
0.000000000000000000e+00 -9.999999999999999775e+37 6.103911512981713416e-01 5.996511950648136802e-01 3.843092919806123664e-01 1.881041313259557146e-01 7.899255017274111612e-01 1.222089138599229408e-01 9.621243402288819357e-01 5.668570163521561289e-01
0.000000000000000000e+00 -9.999999999999999775e+37 5.816981471911754076e-01 9.133855035017934831e-02 2.725746775138438993e-01 3.025494837099881318e-01 6.112593594918256379e-01 6.250539824956902191e-02 2.237785174706586888e-01 2.809327946779945906e-01
0.000000000000000000e+00 -9.999999999999999775e+37 4.831535763253987925e-01 7.370719973553192528e-01 9.507732099561093664e-01 1.878025561100510332e-01 9.741550931698317317e-01 1.830071734370122272e-01 5.034128297688940101e-01 7.214884513604458149e-01
0.000000000000000000e+00 -9.999999999999999775e+37 1.591532913616596767e-01 3.583428016496605917e-01 3.031696376640159452e-01 8.211794798793755623e-01 7.011951299943490756e-01 8.264608800937407462e-01 3.144856471767066841e-01 5.773299477103325250e-01
0.000000000000000000e+00 -9.999999999999999775e+37 5.504891463463442713e-01 3.011322296353209360e-01 5.220618448773235443e-01 2.389633244779288956e-01 8.348781687111096472e-01 6.532672656028662983e-01 5.600745588008210207e-01 4.023694904458049448e-01
